@relation AllApplicationsOverSSHLabeldTraffic

@attribute min_fpktl numeric
@attribute mean_fpktl numeric
@attribute max_fpktl numeric
@attribute std_fpktl numeric
@attribute min_bpktl numeric
@attribute mean_bpktl numeric
@attribute max_bpktl numeric
@attribute std_bpktl numeric
@attribute min_fiat numeric
@attribute mean_fiat numeric
@attribute max_fiat numeric
@attribute std_fiat numeric
@attribute min_biat numeric
@attribute mean_biat numeric
@attribute max_biat numeric
@attribute std_biat numeric
@attribute duration numeric
@attribute proto numeric
@attribute total_fpackets numeric
@attribute total_fvolume numeric
@attribute total_bpackets numeric
@attribute total_bvolume numeric
@attribute class numeric

@data
52,245,979,337,52,986,1500,594,75,73091,787879,119857,58,50694,722597,108556,1437715264,6,198,48701,167,164665,2
52,332,1500,551,52,1050,1500,609,15,41283,307367,66969,271,35123,104497,46708,90774661,6,45,14954,40,42025,2
40,351,904,402,40,616,1500,640,1309,233693,766547,254639,2467,344554,599534,281816,14066106,6,10,3517,6,3696,2
52,241,466,207,52,1095,1500,549,217,19496,208373,43415,125,8631,42924,11227,19269174,6,26,6273,28,30673,2
40,149,707,235,40,595,1500,570,1238,177726,638394,183840,2493,190333,490384,191524,469837698,6,22,3284,9,5356,2
52,245,979,337,52,986,1500,594,75,73091,787879,119857,58,50694,722597,108556,1437715264,6,198,48701,167,164665,2
52,141,871,242,52,1116,1500,599,1215,58394,759252,129540,99,40695,340162,95277,316955355,6,104,14716,105,117250,2
40,149,711,246,41,1232,1500,482,4,88184,857546,166206,185,52217,233072,88208,416194095,6,48,7184,34,41890,2
40,102,280,118,44,180,317,193,388,136012,296404,149554,113563,113563,113563,0,408038,6,4,408,2,361,2
52,253,849,397,52,471,1303,719,1134,61780,182184,104273,10118,92107,174096,115949,185342,6,4,1013,3,1415,2
40,71,459,111,40,102,348,137,1219,177070,521952,189865,435,92780,189945,106118,138199230,6,14,999,5,512,2
52,157,503,179,52,1147,1500,533,1238,139993,729777,166929,591,110387,776254,166049,71698585,6,43,6751,45,51626,2
52,150,527,192,52,1207,1500,514,394,28638,72624,25589,672,26246,111574,31025,658694,6,24,3623,23,27779,2
40,69,198,63,47,731,1300,635,227,103940,318984,129627,1072,83805,311740,134760,519704,6,6,418,6,4388,2
40,475,1063,463,40,312,1470,326,159,170268,807940,164717,315,97282,690255,205962,1022412611,6,90,42835,70,21871,2
40,143,446,169,40,985,1300,458,72,97398,691015,182535,205,74012,822951,169530,7154344,6,36,5174,55,54229,2
40,352,890,426,40,181,369,175,499,63339,170522,63435,2733,44219,126859,58419,28064357,6,8,2823,7,1271,2
52,270,455,187,52,1048,1500,500,18,58969,131130,45768,185,53145,131111,47864,6486688,6,111,29989,122,127928,2
52,288,916,352,52,1156,1500,526,149,56124,221308,63818,93,40817,340072,71477,116415078,6,54,15584,64,74034,2
52,72,182,44,52,401,1420,537,1223,49021,171286,81620,135,56577,167924,86141,503890,6,8,578,7,2812,2
52,211,529,208,52,1164,1500,474,241,11265,43874,13700,70,5485,29068,8649,518431685,6,56,11846,55,64060,2
40,46,847,34,40,981,1300,473,58,211052,1193562,322812,124,141295,1171816,290791,676219183,6,1185,54927,1608,1577692,2
40,231,1059,377,40,766,1470,705,1238,79247,365622,113518,321,51955,234418,87264,200772535,6,17,3940,16,12267,2
52,326,760,272,52,487,507,91,176,169630,824470,183632,26000,495623,914587,278702,412646835,6,232,75724,118,57563,2
52,303,606,275,64,475,507,118,1343,164254,222537,53992,171407,171407,171407,0,123045707,6,28,8510,14,6655,2
40,410,928,431,40,232,369,169,151,154888,249266,64636,418,45264,162608,69332,50972539,6,16,6567,12,2787,2
52,313,675,272,64,501,507,51,1066,168311,935647,156976,119932,513853,935651,202709,413383455,6,146,45753,75,37582,2
40,69,198,63,47,731,1300,635,227,103940,318984,129627,1072,83805,311740,134760,519704,6,6,418,6,4388,2
40,111,637,176,40,1386,1500,334,3,37377,889911,86284,66,28753,1031307,80969,362309615,6,388,43269,443,614039,2
64,69,73,4,108,120,176,17,999276,999774,999952,332,212,421291,999129,452473,124687193,17,13,898,13,1564,3
55,62,73,5,57,109,183,35,71508,167722,225477,56636,85994,133993,218082,54110,223291386,17,17,1059,17,1867,3
68,68,68,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,24700613,17,6,408,0,0,3
58,58,58,0,115,115,115,0,0,0,0,0,0,0,0,0,166635,17,1,58,1,115,3
71,71,73,0,72,97,121,20,368988,485228,633658,120790,359550,525895,746248,198925,17912405,17,6,431,6,586,3
60,69,91,7,72,117,238,40,1613,164815,1057537,215637,874,159858,1042727,224429,469403895,17,46,3181,46,5419,3
77,77,77,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,10000371,17,2,154,0,0,3
65,66,68,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,101494194,17,5,334,0,0,3
55,55,55,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,9239116,17,2,110,0,0,3
58,63,68,4,81,169,320,90,192858,646170,999945,411773,25969,953257,2517114,1102803,14042932,17,10,632,10,1692,3
61,61,61,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,17,1,61,0,0,3
59,65,77,6,75,133,194,33,120310,258551,649171,169070,17997,263313,894063,254103,3027381,17,12,788,12,1607,3
60,62,68,3,76,206,255,80,0,0,0,0,0,0,0,0,1229585052,17,8,496,8,1650,3
83,83,83,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,10000456,17,2,166,0,0,3
57,57,57,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,17,1,57,0,0,3
72,72,72,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,8481335,17,2,144,0,0,3
61,65,73,5,77,114,148,30,39521,66802,94084,38581,921,20205,39490,27272,74701553,17,4,260,4,458,3
68,68,68,0,143,143,143,0,0,0,0,0,0,0,0,0,126160,17,1,68,1,143,3
61,67,77,4,77,106,227,30,995,121535,880733,200946,881,102805,880757,213571,114854835,17,116,7804,116,12306,3
57,57,57,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,5497669,17,2,114,0,0,3
64,64,64,0,270,270,270,0,0,0,0,0,0,0,0,0,60346,17,1,64,1,270,3
59,65,75,5,76,145,191,28,76576,164554,423955,111257,2914,121115,417719,144750,19722403,17,14,918,14,2037,3
60,64,71,3,81,101,130,17,1630,239889,736695,311861,969,211553,842378,420549,5983559,17,7,451,7,709,3
59,59,59,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,10000404,17,2,118,0,0,3
68,70,72,1,119,167,255,63,0,0,0,0,0,0,0,0,262074742,17,4,283,4,671,3
61,67,77,5,77,104,152,26,1029,93007,669696,144249,904,85207,669657,156494,33127063,17,28,1878,28,2933,3
75,75,75,0,127,127,127,0,0,0,0,0,0,0,0,0,673072,17,1,75,1,127,3
63,68,77,5,81,120,152,26,120405,371776,831778,315440,37037,321944,1078599,505744,13666851,17,7,477,5,601,3
62,62,62,0,124,129,140,9,832655,832655,832655,0,0,0,0,0,8867222,17,3,186,3,388,3
72,72,72,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,8827001,17,2,144,0,0,3
55,55,55,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,9358458,17,2,110,0,0,3
50,65,70,4,-1,-1,-1,0,7990,27116,64726,32572,0,0,0,0,1600142080,17,56,3675,0,0,3
56,65,77,6,75,115,230,33,953,183398,697634,178164,840,178125,958616,244806,289432220,17,55,3610,55,6373,3
55,59,69,6,55,109,185,65,125195,462797,800399,477441,143072,143072,143072,0,25056120,17,4,236,4,439,3
64,67,72,4,72,89,122,21,91053,91053,91053,0,89494,89494,89494,0,35427544,17,5,338,5,448,3
69,69,69,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,21991733,17,6,414,0,0,3
56,56,56,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,17,1,56,0,0,3
59,66,78,4,75,105,191,28,11337,234386,1017718,230810,983,216174,1018416,276245,660294897,17,72,4768,72,7597,3
59,66,77,4,75,108,233,34,998,123626,993266,198777,875,98944,993318,209205,364655191,17,155,10342,155,16825,3
61,67,77,6,77,106,152,31,1017,162401,759240,297314,933,177934,759450,297796,1068451,17,7,473,7,748,3
77,77,77,0,152,152,152,0,0,0,0,0,0,0,0,0,974,17,1,77,1,152,3
58,61,68,3,217,247,301,34,0,0,0,0,0,0,0,0,60218125,17,5,308,5,1239,3
72,72,72,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,17,1,72,0,0,3
59,66,78,5,77,117,176,29,1011,148149,1063556,228699,876,93898,894365,194633,315144382,17,45,3010,45,5299,3
57,62,72,6,72,99,132,22,318074,334551,351029,23302,45256,75409,105562,42642,304158246,17,7,439,7,696,3
58,58,58,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,17,1,58,0,0,3
59,65,71,4,65,102,146,31,210077,340742,449948,115121,167574,280431,457853,126887,26968455,17,8,526,8,820,3
58,60,65,4,81,103,115,19,89109,89109,89109,0,0,0,0,0,10494753,17,3,181,3,311,3
71,71,73,0,118,156,189,34,0,0,0,0,0,0,0,0,96968005,17,7,503,7,1094,3
61,67,77,6,77,106,152,31,1017,162401,759240,297314,933,177934,759450,297796,1068451,17,7,473,7,748,3
59,65,77,6,75,133,194,33,120310,258551,649171,169070,17997,263313,894063,254103,3027381,17,12,788,12,1607,3
59,62,65,3,-1,-1,-1,0,0,0,0,0,0,0,0,0,461316023,17,4,248,0,0,3
55,59,69,6,55,109,185,65,117643,117643,117643,0,70458,70458,70458,0,19031130,17,4,236,4,439,3
59,67,77,6,72,100,152,31,39034,154710,318089,80358,37985,142974,318184,90040,189285507,17,16,1072,16,1612,3
55,59,67,5,57,109,183,63,282359,282359,282359,0,133754,133754,133754,0,99208465,17,4,236,4,439,3
68,71,74,2,110,152,255,55,0,0,0,0,0,0,0,0,487715191,17,6,430,6,914,3
59,61,65,3,-1,-1,-1,0,0,0,0,0,0,0,0,0,142334896,17,3,183,0,0,3
73,73,73,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,10000433,17,2,146,0,0,3
65,65,68,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,983129896,17,15,987,0,0,3
72,72,72,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,8181135,17,2,144,0,0,3
73,73,73,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,17,1,73,0,0,3
63,63,63,0,109,109,109,0,0,0,0,0,0,0,0,0,110768,17,1,63,1,109,3
59,67,76,5,75,108,151,22,76239,420064,898679,190959,66897,389781,1302969,250842,175744492,17,39,2643,39,4212,3
55,59,67,5,57,109,183,63,84343,84343,84343,0,119655,119655,119655,0,106131737,17,4,236,4,439,3
59,59,59,0,121,121,121,0,0,0,0,0,0,0,0,0,223183,17,1,59,1,121,3
62,72,84,5,72,103,159,37,1817,153558,725086,184215,951,113728,529415,152612,709858643,17,30,2160,30,3092,3
61,65,73,6,77,110,148,35,39597,66833,94069,38517,1065,20262,39459,27148,134402,17,3,195,3,330,3
50,66,72,8,-1,-1,-1,0,0,0,0,0,0,0,0,0,486270474,17,32,2112,0,0,3
59,67,77,4,75,101,152,24,993,130331,889127,212964,888,113694,975992,222889,235020053,17,204,13786,204,20762,3
60,63,66,3,-1,-1,-1,0,0,0,0,0,0,0,0,0,22828863,17,6,378,0,0,3
70,76,82,8,138,147,157,13,147576,147576,147576,0,238102,238102,238102,0,384270,17,2,152,2,295,3
55,59,69,6,55,109,185,65,134240,441753,749267,434889,118389,118389,118389,0,18008601,17,4,236,4,439,3
72,72,72,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,9943482,17,2,144,0,0,3
50,65,69,7,-1,-1,-1,0,0,0,0,0,0,0,0,0,69247175,17,15,978,0,0,3
60,67,77,5,81,112,152,24,1359,158180,817871,275886,1084,133184,815416,284525,14087942,17,14,946,14,1569,3
50,66,69,5,-1,-1,-1,0,7990,27116,64726,32572,0,0,0,0,223646610,17,27,1786,0,0,3
62,62,62,0,124,129,140,9,832655,832655,832655,0,0,0,0,0,8867222,17,3,186,3,388,3
61,67,77,4,77,111,233,40,998,132982,993266,206569,875,109477,993318,209963,187119686,17,83,5584,83,9244,3
72,72,72,0,147,147,147,0,0,0,0,0,0,0,0,0,189722,17,1,72,1,147,3
64,64,64,0,270,270,270,0,0,0,0,0,0,0,0,0,83071,17,1,64,1,270,3
64,67,77,6,81,116,152,29,1281,198657,592161,340784,1163,1264,1366,143,3361455,17,4,271,4,464,3
57,57,57,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,9584380,17,2,114,0,0,3
71,71,72,0,118,143,185,33,0,0,0,0,0,0,0,0,61111861,17,5,358,5,719,3
55,59,69,6,55,109,185,65,119990,368738,617487,351783,77024,77024,77024,0,22081378,17,4,236,4,439,3
59,67,77,5,75,102,152,25,1007,117357,866470,203082,910,100543,943754,216474,60135083,17,69,4651,69,7101,3
55,59,67,5,57,109,183,63,97944,97944,97944,0,79257,79257,79257,0,226387884,17,4,236,4,439,3
61,68,77,4,77,102,191,24,1017,163078,880765,241426,897,152394,880725,252201,149663086,17,119,8124,119,12235,3
59,64,73,6,75,102,148,28,1167,111763,364358,126852,1053,102599,361887,125424,76473618,17,13,843,13,1334,3
70,70,70,0,182,182,182,0,0,0,0,0,0,0,0,0,102698,17,1,70,1,182,3
73,73,73,0,138,138,138,0,0,0,0,0,0,0,0,0,2422042,17,1,73,1,138,3
61,66,77,5,77,108,229,33,998,139128,912846,239192,884,121296,1004818,260674,77863084,17,96,6429,96,10405,3
72,72,72,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,10008175,17,2,144,0,0,3
58,58,58,0,58,87,117,41,0,0,0,0,0,0,0,0,17219455,17,2,116,2,175,3
62,62,62,0,124,129,140,9,832655,832655,832655,0,0,0,0,0,8867222,17,3,186,3,388,3
50,66,69,6,-1,-1,-1,0,0,0,0,0,0,0,0,0,158640173,17,15,993,0,0,3
60,62,68,3,76,206,255,80,0,0,0,0,0,0,0,0,1229585052,17,8,496,8,1650,3
64,64,64,0,270,270,270,0,0,0,0,0,0,0,0,0,13853,17,1,64,1,270,3
60,60,60,0,247,247,247,0,0,0,0,0,0,0,0,0,41973,17,1,60,1,247,3
61,67,77,4,77,103,152,24,1036,157451,721575,252447,925,137474,721489,260818,25197260,17,18,1220,18,1866,3
55,55,55,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,9409343,17,2,110,0,0,3
59,65,77,4,75,96,152,20,1044,132383,1033886,197689,924,129264,1055189,201193,471253712,17,40,2622,40,3866,3
68,70,72,2,119,170,255,73,0,0,0,0,0,0,0,0,218481933,17,3,211,3,511,3
71,71,71,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,10002426,17,2,142,0,0,3
72,72,72,0,72,72,72,0,0,0,0,0,0,0,0,0,173665112,17,8,576,8,576,3
55,55,55,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,9234287,17,2,110,0,0,3
58,58,58,0,-1,-1,-1,0,801556,801556,801556,0,0,0,0,0,9805322,17,5,290,0,0,3
55,59,69,6,55,109,185,65,299690,446504,593318,207626,99600,99600,99600,0,19265812,17,4,236,4,439,3
71,71,71,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,10010838,17,2,142,0,0,3
69,69,69,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,21991733,17,6,414,0,0,3
68,71,74,1,97,134,255,38,869207,938435,999611,54150,544792,660875,776959,164166,1372635180,17,33,2368,33,4449,3
65,65,65,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,323137585,17,6,390,0,0,3
59,59,59,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,10000404,17,2,118,0,0,3
72,72,72,0,122,123,125,2,0,0,0,0,0,0,0,0,33819443,17,2,144,2,247,3
61,65,73,5,77,110,148,29,1021,110951,217206,61432,895,64392,125349,41116,184562673,17,24,1560,24,2640,3
59,67,77,4,75,102,152,24,1006,147177,977828,239174,903,133934,977907,251861,358423411,17,303,20521,303,30964,3
55,59,67,5,57,109,183,63,55093,55093,55093,0,126344,126344,126344,0,228287849,17,4,236,4,439,3
61,61,61,0,195,195,195,0,0,0,0,0,0,0,0,0,305578,17,1,61,1,195,3
58,62,68,3,76,220,301,70,4329,4329,4329,0,56361,56361,56361,0,1201249798,17,12,744,12,2642,3
59,59,59,0,121,121,121,0,0,0,0,0,0,0,0,0,223183,17,1,59,1,121,3
72,72,72,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,9393924,17,2,144,0,0,3
64,64,64,0,270,270,270,0,0,0,0,0,0,0,0,0,63370,17,1,64,1,270,3
57,69,72,4,83,123,185,28,124708,391174,475928,113355,61562,389407,542826,142729,38781687,17,11,759,11,1358,3
50,65,72,7,-1,-1,-1,0,0,0,0,0,0,0,0,0,896752990,17,49,3189,0,0,3
59,67,72,6,-1,-1,-1,0,0,0,0,0,0,0,0,0,346188054,17,26,1752,0,0,3
61,61,61,0,108,108,108,0,0,0,0,0,0,0,0,0,180541,17,1,61,1,108,3
61,61,61,0,108,108,108,0,0,0,0,0,0,0,0,0,180541,17,1,61,1,108,3
72,72,72,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,9848817,17,2,144,0,0,3
58,62,72,6,76,112,147,30,2091,26153,71785,39538,1026,2809,4593,2522,2841577,17,4,250,4,451,3
58,68,84,7,74,119,248,33,63988,195886,719095,144208,81327,192855,929665,179344,337663844,17,56,3815,56,6692,3
65,66,68,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,690527701,17,11,730,0,0,3
50,65,70,5,-1,-1,-1,0,7990,27116,64726,32572,0,0,0,0,969836845,17,50,3285,0,0,3
61,65,73,5,77,110,148,29,1021,110951,217206,61432,895,64392,125349,41116,184562673,17,24,1560,24,2640,3
75,75,75,0,127,127,127,0,0,0,0,0,0,0,0,0,452639,17,1,75,1,127,3
64,64,64,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,10019441,17,2,128,0,0,3
59,66,77,4,81,99,152,21,68003,181014,488983,156469,71185,172055,429417,132491,50399011,17,10,668,10,995,3
65,71,77,4,72,94,152,38,234033,234033,234033,0,50065,50065,50065,0,27091967,17,4,286,4,377,3
63,63,63,0,128,128,128,0,0,0,0,0,0,0,0,0,31739,17,1,63,1,128,3
50,65,72,8,109,210,273,85,999519,999730,999941,298,711385,711385,711385,0,33462347,17,5,329,5,1053,3
56,65,77,6,75,115,230,33,953,178282,697634,176622,840,171383,958616,242218,724928058,17,59,3870,59,6831,3
65,68,77,4,72,94,152,21,1205,144099,820111,257069,1053,144097,820294,257222,27240183,17,13,895,13,1226,3
68,72,80,6,84,124,155,36,191710,217728,243746,36795,187181,189447,191714,3205,621400,17,3,216,3,374,3
50,63,69,6,78,168,273,99,992780,996777,999950,3655,529349,529349,529349,0,61982134,17,7,443,7,1178,3
70,70,70,0,-1,-1,-1,0,999629,999793,999958,232,0,0,0,0,7999274,17,5,350,0,0,3
72,72,72,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,17,1,72,0,0,3
56,62,64,4,76,170,213,64,235202,235202,235202,0,5723,5723,5723,0,78872373,17,4,248,4,683,3
55,66,77,5,77,104,152,24,1016,200053,902930,239296,917,172305,903134,250636,51326799,17,44,2926,44,4603,3
60,60,60,0,124,124,124,0,0,0,0,0,0,0,0,0,291386,17,1,60,1,124,3
59,66,77,4,75,108,233,34,998,123626,993266,198777,875,98944,993318,209205,364655191,17,155,10342,155,16825,3
68,71,73,1,117,166,255,50,964970,964970,964970,0,6583,6583,6583,0,102508708,17,6,427,6,996,3
59,67,77,6,72,100,152,31,39034,154710,318089,80358,37985,142974,318184,90040,189285507,17,16,1072,16,1612,3
57,57,57,0,57,57,57,0,0,0,0,0,0,0,0,0,21519087,17,2,114,2,114,3
68,71,73,2,114,176,255,72,999791,999861,999931,98,0,0,0,0,814647156,17,10,717,5,880,3
72,72,72,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,9453864,17,2,144,0,0,3
56,65,77,6,75,115,230,33,953,183398,697634,178164,840,178125,958616,244806,289432220,17,55,3610,55,6373,3
59,64,73,6,75,102,148,28,61463,161741,298554,76356,53649,150856,298619,77236,607173967,17,17,1104,17,1746,3
59,64,73,6,75,102,148,28,1014,89257,221627,69777,929,61685,221764,81018,72062484,17,13,843,13,1334,3
58,69,84,7,74,137,248,33,2200,170887,516764,143991,1121,150570,517145,142622,96857968,17,42,2938,42,5779,3
59,61,70,5,128,136,160,15,297198,354987,412777,81726,90995,335914,580834,346368,2372075,17,4,247,4,545,3
70,76,82,8,138,147,157,13,147576,147576,147576,0,238102,238102,238102,0,384270,17,2,152,2,295,3
59,66,78,5,77,117,176,29,1011,148149,1063556,228699,876,93898,894365,194633,315144382,17,45,3010,45,5299,3
56,61,65,3,98,132,213,46,78389,289119,458618,193438,29875,180929,331983,213622,118209761,17,5,305,5,663,3
56,67,77,5,81,101,152,23,1237,208843,720404,275995,928,231421,723294,298455,12801793,17,15,1015,15,1525,3
59,59,59,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,10000424,17,2,118,0,0,3
57,57,57,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,17,1,57,0,0,3
64,64,64,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,17,1,64,0,0,3
61,67,77,4,77,104,229,28,998,154660,1000022,249232,884,139589,1004818,262625,212874460,17,198,13395,198,20737,3
57,57,57,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,17,1,57,0,0,3
64,67,72,4,72,89,122,21,91053,91053,91053,0,89494,89494,89494,0,35427544,17,5,338,5,448,3
64,64,64,0,78,86,94,11,148914,148914,148914,0,82076,82076,82076,0,229751,17,2,128,2,172,3
68,68,68,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,10021059,17,2,136,0,0,3
65,65,65,0,81,81,81,0,0,0,0,0,0,0,0,0,745,17,1,65,1,81,3
84,84,84,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,17,1,84,0,0,3
60,65,73,5,72,105,148,28,1021,158626,819221,178194,895,118619,937508,209391,463358941,17,33,2162,33,3474,3
59,67,77,5,75,103,152,26,1011,129882,950738,223234,909,111821,950700,235776,84818261,17,103,6915,103,10682,3
59,64,73,6,75,102,148,28,61463,161741,298554,76356,53649,150856,298619,77236,607173967,17,17,1104,17,1746,3
64,64,64,0,238,238,238,0,0,0,0,0,0,0,0,0,2726485,17,1,64,1,238,3
59,59,59,0,128,128,128,0,0,0,0,0,0,0,0,0,107520,17,1,59,1,128,3
60,69,82,7,76,143,195,33,106218,332971,1050272,330032,111734,335910,1134267,348753,3113135,17,10,697,10,1435,3
57,62,72,6,72,99,132,22,318074,334551,351029,23302,45256,75409,105562,42642,304158246,17,7,439,7,696,3
59,64,65,2,83,92,101,8,84636,101919,113480,15249,69441,80696,89766,10337,163638108,17,7,449,7,647,3
72,72,72,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,17,1,72,0,0,3
84,84,84,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,10011787,17,2,168,0,0,3
68,71,74,1,73,133,255,42,849421,849421,849421,0,0,0,0,0,1249215910,17,31,2220,31,4150,3
56,64,77,8,72,117,152,32,269620,424156,783917,243161,268306,312269,341615,34221,18593220,17,7,449,7,824,3
57,57,57,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,8932278,17,2,114,0,0,3
65,65,65,0,81,81,81,0,0,0,0,0,0,0,0,0,745,17,1,65,1,81,3
59,71,84,9,104,139,159,20,18209,50974,141731,38850,18125,51311,142865,39069,510847,17,10,718,10,1398,3
59,66,91,7,75,118,238,40,54678,228239,1130425,255828,75424,214409,1290279,277163,356305313,17,42,2812,42,4982,3
58,64,66,3,-1,-1,-1,0,0,0,0,0,0,0,0,0,195035864,17,13,834,0,0,3
60,60,60,0,124,124,124,0,0,0,0,0,0,0,0,0,291386,17,1,60,1,124,3
56,65,77,6,75,115,230,33,953,183398,697634,178164,840,178125,958616,244806,289432220,17,55,3610,55,6373,3
65,68,77,5,81,105,152,29,24331,231816,737501,338403,24340,223871,766966,362424,990641,17,5,343,5,527,3
65,65,65,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,4143395,17,2,130,0,0,3
72,72,72,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,17,1,72,0,0,3
66,66,66,0,96,96,96,0,0,0,0,0,0,0,0,0,209188,17,1,66,1,96,3
72,72,72,0,72,72,72,0,0,0,0,0,0,0,0,0,23345875,17,2,144,2,144,3
68,71,74,1,97,136,255,39,869207,938435,999611,54150,544792,660875,776959,164166,1247908292,17,31,2222,31,4224,3
